Date,BL_baseline,BL_worldmodel,BL_llm_memory,Equal_weight
2025-02-21,-0.0036350797534682854,-0.0037082144428308684,-0.006658206469410978,-0.004057752944818027
2025-02-24,0.0008239789462269412,0.0008567356944368937,0.0012629201106923275,0.0009245914748217676
2025-02-25,-0.010580653720557522,-0.010658690658669333,-0.012296603368467836,-0.010895135140811807
2025-02-26,0.0026663889626956316,0.0026373508871779267,0.0017751343979740628,0.002555759434249183
2025-02-27,0.002516754438025621,0.0025538323050436234,0.005282747539447848,0.0027391943105997685
2025-02-28,-0.009951072864108693,-0.009954090330563697,-0.00965997500431514,-0.009996475475460787
2025-03-03,0.0003719561977484987,0.0003945206221552264,0.003070816337419919,0.0002759028313990275
2025-03-04,0.005002232462141787,0.004994656765612287,0.004593889566496966,0.004918704766588317
2025-03-05,-0.0009898646739950378,-0.001244931047162774,-0.002343114847013097,-0.001440966273296318
2025-03-06,0.006371170937212345,0.006130960969642367,0.005412447109672277,0.006158919076280522
2025-03-07,0.001170253657587193,0.0011789843537890383,0.0007974751591128971,0.0012517567468565138
2025-03-10,-0.0020800567587124447,-0.0022401830310757806,-0.00372252008341226,-0.0023478346033287134
2025-03-11,0.001021558076367782,0.0010511450935108012,0.003289208219430586,0.0011381565741802324
2025-03-12,0.010558779680504983,0.010583140624111023,0.011569970129816125,0.010715536458409614
2025-03-13,-0.0005574901941329592,-0.00043213973162929816,0.0011766134091380966,-0.0005929382118033122
2025-03-14,0.002257264855002483,0.002355365200626844,0.002999698621315727,0.0024047897773283033
2025-03-17,0.0019566965956690106,0.0018964874628564557,0.002998846409089743,0.0020014475567501355
2025-03-18,0.0024182924853569654,0.002442743452999892,0.0033236575033093884,0.0023385555876783426
2025-03-19,0.0017834619986118218,0.0017693379420552035,0.0017220536051624242,0.0017949130628602261
2025-03-20,0.0038046410937686683,0.003919116870401331,0.004073929370477835,0.003997346755332171
2025-03-21,-0.003836680412006871,-0.003809753968212652,-0.0044907939614168505,-0.0038045801982900807
2025-03-24,0.0011582349462409252,0.0011722309769771838,0.0018259048717342745,0.0012974941695594322
2025-03-25,-0.0003117288381890153,-0.00022944797591184423,0.00010725997900562327,-0.00026763090453971183
2025-03-26,0.002022689316651254,0.002094942452477213,0.0016528034216031836,0.002120290625271165
2025-03-27,0.0017144242532163758,0.0018165680011817565,0.004948249676051216,0.0019002811395227859
2025-03-28,0.003071624033612721,0.0030611137009770874,0.0032364396622017065,0.0029621529681548575
2025-03-31,0.010507777114269883,0.010582223701112012,0.013452250177855651,0.010846672413337866
2025-04-01,-0.001712074097029885,-0.001712074097029885,-0.0018714524687605183,-0.001743805459832104
2025-04-02,0.0028622700826851123,0.0028622700826851123,0.006177977446636463,0.0029870208615022653
2025-04-03,-0.014162993626114442,-0.014162993626114442,-0.02531376608829841,-0.015016197345926435
2025-04-04,-0.020489720506026345,-0.020489720506026345,-0.036363635981097944,-0.021476250565568455
2025-04-07,-0.01479718803659341,-0.01479718803659341,-0.019209023100637195,-0.014979487696760219
2025-04-08,-0.008141160823998185,-0.008141160823998185,-0.0013061481859342012,-0.0081423143745106
2025-04-09,0.0211076443628258,0.0211076443628258,0.03219070387414027,0.02163349006554155
2025-04-10,-0.0008948864073009899,-0.0008948864073009899,0.012086530845355048,-0.0010418292022182918
2025-04-11,0.021477854097828736,0.021477854097828736,0.02239357138494452,0.021487950230519803
2025-04-14,0.0025980087267668465,0.0025980087267668465,-0.0029213282644227428,0.002458958261067984
2025-04-15,0.001943481648982334,0.001943481648982334,0.0020506560403181825,0.0019012354496515949
2025-04-16,0.012681645470412393,0.012681645470412393,0.026878641988419043,0.01306331843880304
2025-04-17,0.009647437313149917,0.009647437313149917,0.006124539893104929,0.009860260293179074
2025-04-22,0.01087734725164445,0.01087734725164445,0.0179396198113039,0.010826024123757966
2025-04-23,-0.022249283330101254,-0.022249283330101254,-0.033664277826239646,-0.02258111045084321
2025-04-24,0.005448685877100132,0.005448685877100132,0.013356129176741796,0.005648688241193467
2025-04-25,-0.0005436895203848298,-0.0005436895203848298,-0.008734942528114032,-0.000659340757309973
2025-04-28,-0.0013260099320994106,-0.0013260099320994106,0.0060978839591096946,-0.0013423485707583782
2025-04-29,-0.0030047665301219566,-0.0030047665301219566,-0.009023425362089709,-0.003392696091543135
2025-04-30,-0.01075232392066676,-0.01075232392066676,-0.01225550755196456,-0.011091531955509354
2025-05-01,-0.005861379730327023,-0.005861379730327023,-0.013923578137156434,-0.005794783777269441
2025-05-02,-0.0035752674918688313,-0.0035752674918688313,0.0005788311107119797,-0.003634639962501962
2025-05-05,0.0015068836243606384,0.0015068836243606384,0.010330411421724204,0.0014863643776586999
2025-05-06,0.01577786610056973,0.01577786610056973,0.014426868958152896,0.016305389234434003
2025-05-07,-0.004383267976135453,-0.004383267976135453,-0.003440987321476649,-0.004672573720044704
2025-05-08,-0.00050065191704374,-0.00050065191704374,-0.01025195780904327,-0.00031027023027555
2025-05-09,0.004306888974689201,0.004306888974689201,0.0023710972879325315,0.004656518010552058
2025-05-12,-0.00356323088788841,-0.00356323088788841,-0.01337604526360683,-0.003705404349544028
2025-05-13,0.0029719205396806963,0.0029719205396806963,-0.0017754934534047254,0.0034404690273226735
2025-05-14,-0.001803863836143942,-0.001803863836143942,-0.003980836645618548,-0.002157293972851859
2025-05-15,-0.0037091751058743105,-0.0037091751058743105,0.0035251320189095695,-0.0038190718239852484
2025-05-16,0.0015742443916806981,0.0015742443916806981,-0.0036843523999856537,0.001584710827879976
2025-05-19,0.0042059773280276975,0.0042059773280276975,0.006172464541106214,0.0043439461700246484
2025-05-20,0.0054866399517537546,0.0054866399517537546,0.008694087516431836,0.005511361532049119
2025-05-21,0.0003217228453454954,0.0003217228453454954,0.005243129547390377,0.0001741436071742153
2025-05-22,-0.001299287797067531,-0.001299287797067531,-0.0005618113591325943,-0.0014332404164486001
2025-05-23,0.005444857883018735,0.005444857883018735,0.007212048277893858,0.005676853080705535
2025-05-27,-0.0019083698077846456,-0.0019083698077846456,-0.003847548173465641,-0.0023114039300953793
2025-05-28,0.0011961303426619798,0.0011961303426619798,-0.002058412833840755,0.0013995894735610304
2025-05-29,-0.005682135825639491,-0.005682135825639491,-0.002611763838556663,-0.005649510006146163
2025-05-30,0.0019540896442609276,0.0019540896442609276,0.0029148720716982096,0.0017361267175735329
2025-06-02,0.011723975053033176,0.011723975053033176,0.010176666491272203,0.012187145631281787
2025-06-03,0.005943068304838265,0.005943068304838265,0.0032424764400921734,0.005911272852133803
2025-06-04,-0.002463966553225604,-0.002463966553225604,-0.00045563137300443546,-0.0024416111397529694
2025-06-05,0.0015936208428216781,0.0015936208428216781,-0.0004389274695742701,0.0015868646242587492
2025-06-06,0.003808484334087102,0.003808484334087102,-0.00020459653719795976,0.003886100842251994
2025-06-09,0.001518084527054717,0.001518084527054717,-5.945929087378948e-05,0.0016903883928611751
2025-06-10,-0.0011522947987657542,-0.0011522947987657542,-0.0007383225107907655,-0.001242183256210172
2025-06-11,0.01106664819839997,0.01106664819839997,0.00332468456410981,0.011537141967557424
2025-06-12,0.006720951683662441,0.006720951683662441,0.009489564820260714,0.006749247473054137
2025-06-13,0.02429173447406083,0.02429173447406083,0.01479789347671959,0.02495611269586251
2025-06-16,-0.008771382963100677,-0.008771382963100677,-0.007480530765654057,-0.008916256521196597
2025-06-17,0.009654017731209604,0.009654017731209604,0.0023620191891732707,0.010015076332173828
2025-06-18,-0.0029241198714672345,-0.0029241198714672345,-0.003594005251432466,-0.002746625928591123
2025-06-20,-0.0006542212038476777,-0.0006542212038476777,-0.0009277012756635282,-0.0007735929250405615
2025-06-23,-0.021007689307267912,-0.021007689307267912,-0.006842730818325492,-0.021721975615950434
2025-06-24,-0.014603344211462631,-0.014603344211462631,-0.006790611435073502,-0.015400935004793115
2025-06-25,0.004395949991978553,0.004395949991978553,0.003356783557237281,0.0044347532749990926
2025-06-26,0.004701330914899856,0.004701330914899856,0.004376923591379486,0.004666201905623502
2025-06-27,-0.002516982115197959,-0.002516982115197959,-0.005462077561816825,-0.0026301432700945593
2025-06-30,0.00070391455970867,0.00070391455970867,0.002672153556645355,0.0006772753378634644
2025-07-01,0.005895425902305972,0.005604688913438311,0.006608416333030142,0.005987561330621616
2025-07-02,0.008883641277755394,0.008870860760837165,0.010249808874479908,0.009178102687344314
2025-07-03,-0.004749433362462835,-0.00472948197305698,-0.0051998914268259954,-0.00477227358633972
2025-07-04,-0.0020038841839025113,-0.002033776757854469,-0.002093045450349241,-0.0020724553933074152
2025-07-07,0.005029601405338744,0.005057506512886127,0.005876952054899557,0.005243602694514349
2025-07-08,-0.001920558965388969,-0.0017684033345447725,-0.0018546081692850998,-0.0018683273938435163
2025-07-09,-0.00047702539740209415,-0.0005717016693800379,-0.0001725631913367407,-0.0004273808387303124
2025-07-10,-0.005642854811868042,-0.005720115709803084,-0.006682912651425596,-0.005896065742338752
2025-07-11,0.008745849279058637,0.008405680429832555,0.011094639586864838,0.009115661843769551
2025-07-14,-0.007581211889837009,-0.0076934862310258974,-0.008265558341173762,-0.0077238363148949
2025-07-15,-0.004841834286779612,-0.004754321775903236,-0.005388976121326031,-0.004892544324915565
2025-07-16,-0.0008090737343976614,-0.0011134987722525827,0.0001824961311791371,-0.0007303906717054109
2025-07-17,0.004269269948494858,0.0044553937607929505,0.004445941716204995,0.00438658404564099
2025-07-18,0.000199006000094658,8.402494274270539e-05,0.0005060323529650014,0.00018959777153185198
2025-07-21,0.0030705292677313287,0.0026394625948227453,0.004025598142774712,0.003146204555125043
2025-07-22,0.0019588792830641864,0.001766972880050106,0.0015399441570618372,0.0017984797479337622
2025-07-23,-0.005085682923979946,-0.004642291599176299,-0.007141182331802972,-0.005354436949082553
2025-07-24,0.003095370041009027,0.003415077932428979,0.0026746832290182095,0.0031074700511589393
2025-07-25,-0.007566803693859984,-0.007363961855235624,-0.00870600971178647,-0.007703034995063307
2025-07-28,0.002581811206058157,0.002760681949883835,0.0031115825395515296,0.002814202359601642
2025-07-29,0.005015644670347676,0.0046879363654772615,0.008375877876589917,0.005545927902418951
2025-07-30,-0.0004204782562195731,-0.0002169587597459408,-0.0001991568783535438,-0.0003336800692057551
2025-07-31,-0.007295957747555114,-0.007529794649197445,-0.006616786990853945,-0.007268080084237821
2025-08-01,-0.0037242241738326774,-0.004155870659808626,0.00036238706287740254,-0.0038535821073820142
2025-08-04,0.0034532144315526482,0.003460128841283155,0.008102434388396206,0.003213203292746186
2025-08-05,-0.0034636589905155217,-0.0035270049164009493,-0.001159038374214487,-0.0036180210941446633
2025-08-06,-0.003197335698902955,-0.0032023216696551613,-0.0015614560336024354,-0.0033187255226274637
2025-08-07,0.0027061104030640945,0.0026833378620892264,0.0049164350234389385,0.0025878577694067317
2025-08-08,0.004902035423178972,0.004747106979417709,0.004724773945015107,0.004893744434928682
2025-08-11,-0.006565879922886451,-0.006057897740198174,-0.007297981896672891,-0.006684042527278777
2025-08-12,-0.004100828423728244,-0.004119135135885628,-0.0028463476076217758,-0.004205582297208632
2025-08-13,0.0013582608287858048,0.0013886542199825114,0.0031954346527278063,0.0012177138992855718
2025-08-14,0.005665145370929567,0.005934357460961148,0.002947218924421355,0.005746622133246032
2025-08-15,-0.006689592923442278,-0.006808432370097525,-0.004951649764602151,-0.006792446062481361
2025-08-18,0.0037641702957291593,0.003867221166051883,0.0032089293872767854,0.003805685333478387
2025-08-19,-0.0071554622221540985,-0.007127260631517043,-0.005248805405322861,-0.007296074094693211
2025-08-20,0.0045482173443777705,0.004333544660593133,0.0023206193471628457,0.004762291865022722
2025-08-21,0.0005136694868440174,0.0005511824175220218,7.883196428595346e-05,0.0005597028245259428
2025-08-22,0.001516584374457116,0.00121018033249956,0.0008148047295513164,0.001657907620701865
2025-08-25,0.008164183938202854,0.008340424380406938,0.006888404465620129,0.008220114067862827
2025-08-26,-0.007778590872886977,-0.008018356989644315,-0.005708386195036209,-0.007895557046643825
2025-08-27,0.005521569552061097,0.005474767111474258,0.003796103558675503,0.005657174750499261
2025-08-28,0.0043082253642038925,0.0041733090067758724,0.003388025628672235,0.004400313085128227
2025-08-29,0.001661575452755038,0.0014217055133830302,0.003526345102861134,0.001625508293401301
2025-09-02,0.01271141029032916,0.011223409308463193,0.010464347860614454,0.013034916611294911
2025-09-03,-0.007839110629083596,-0.009789499870333205,-0.005173596117041794,-0.007829029874155291
2025-09-04,-0.00203356999920833,-0.001158558160149894,-0.001244200433608054,-0.0022112142317830263
2025-09-05,-0.002880299307161869,-0.004123776562221862,-2.9003133344940226e-05,-0.0030393438637736636
2025-09-08,0.005365144182133038,0.005141194913225444,0.005336502531401331,0.005405855966047035
2025-09-09,0.0041582073792666395,0.004430639782400852,0.004032313973993214,0.004152314665875401
2025-09-10,0.0019645442515910157,0.0017478717202912073,-0.0007861833021403425,0.0021719191151869377
2025-09-11,-0.005081556583508652,-0.004978845893813931,-0.0029088363904592436,-0.00529743559188503
2025-09-12,0.0035616377959472438,0.003529521211561486,0.003253487754306783,0.003584656439585887
2025-09-15,0.003907146791378961,0.0030965192054510926,0.0029216841093044404,0.004076707511916217
2025-09-16,0.0068368779667762735,0.007052268794715119,0.004988558206326132,0.006975257957369696
2025-09-17,0.0010892443968902195,0.0016861607890921793,0.0033541809395579237,0.0009280347851516602
2025-09-18,-0.005754212798758689,-0.005126243615859534,-0.0055928028192427925,-0.005852650628221295
2025-09-19,-0.003679735098674965,-0.004741123436201592,-0.002130024021607043,-0.0036906549656850196
2025-09-22,0.0015161598537172215,-0.0005363500208621166,0.0014755766720444886,0.0017220291116701314
2025-09-23,0.007921893729207284,0.007436617695522145,0.007372516198062805,0.00803825495968008
2025-09-24,0.003337757300535112,0.004609864996320072,0.0006171174063219543,0.0034814967655236173
2025-09-25,-0.002618089652930241,-0.003167429020009681,-0.003256654401925188,-0.0025262554622281497
2025-09-26,0.0012211268056570798,-0.00021578565526964423,-0.0005241121634481328,0.001519242620196759
2025-09-29,-0.0029669594914456046,-0.0037760881014733635,0.00123707788658892,-0.003296614095106426
2025-09-30,-0.0017551053640493608,-0.0021121696183837237,0.00037019613037776625,-0.0019167775639007123
2025-10-01,-0.00036687561793063875,-0.00036687561793063875,0.0006062694767458383,-0.0004188456323696854
2025-10-02,-0.006143187976434491,-0.006143187976434491,-0.004083005912169952,-0.006411643209498996
2025-10-03,0.003359892184249978,0.003359892184249978,0.0027386256427890747,0.0035170034191608357
2025-10-06,0.006936696157703477,0.006936696157703477,0.006401850186891178,0.007179560333127333
2025-10-07,0.002839536923639693,0.002839536923639693,0.0038949594836142545,0.002845120044437599
2025-10-08,0.004845068415516003,0.004845068415516003,0.004092622665397326,0.005140998886494275
2025-10-09,-0.010731163777117879,-0.010731163777117879,-0.01014024592374586,-0.011005073991989467
2025-10-10,-0.01169857094686638,-0.01169857094686638,-0.008820697486750781,-0.01194055631996735
2025-10-13,0.011957429276364995,0.011957429276364995,0.012147234562416677,0.01221244413424738
2025-10-14,-0.0022574245221323973,-0.0022574245221323973,-0.0005266291245298606,-0.0023213205316395813
2025-10-15,0.001048993627690409,0.001048993627690409,0.0011535134217225426,0.0010353935816729276
2025-10-16,0.0052766681658239206,0.0052766681658239206,0.007812797763722831,0.005211699735791109
2025-10-17,-0.0028495018089116663,-0.0028495018089116663,-0.0037055192741592973,-0.003016184304715952
2025-10-20,0.007150135327333931,0.007150135327333931,0.008525033054761898,0.007387957641362658
2025-10-21,-0.013423116063210113,-0.013423116063210113,-0.015673544650156027,-0.013698909357701156
2025-10-22,-0.0014915222832713967,-0.0014915222832713967,-0.002712668425869729,-0.001398563445070472
2025-10-23,0.0183482662207402,0.0183482662207402,0.014245043898338633,0.018996731789027638
2025-10-24,-0.0018182571872482859,-0.0018182571872482859,-0.002067617782470809,-0.0018538182691036353
2025-10-27,-0.007446873333496621,-0.007446873333496621,-0.0083421352446615,-0.007645846846326548
2025-10-28,-0.005929196584502632,-0.005929196584502632,-0.004723395998075121,-0.006179940096886077
2025-10-29,0.001321418170628326,0.001321418170628326,-0.0001126391059590589,0.0014501596037106712
2025-10-30,-0.001403330091117669,-0.001403330091117669,-0.001982817407314477,-0.001272632173090621
2025-10-31,-0.0009293482809103733,-0.0009293482809103733,-0.0017406482743099652,-0.0008541062197056914
2025-11-03,-7.932381344974597e-05,-7.932381344974597e-05,0.0007059747901237845,5.78478776241953e-07
2025-11-04,-0.0053149070824712,-0.0053149070824712,-0.005841394043679381,-0.005476892284256296
2025-11-05,-0.004824514632989363,-0.004824514632989363,-0.0037778136630964546,-0.00478914594487273
2025-11-06,0.00015742127167297433,0.00015742127167297433,0.000572354756945192,9.93561408829946e-05
2025-11-07,0.005420609070175964,0.005420609070175964,0.005770684027740519,0.005403734821619266
2025-11-10,0.008276189007056102,0.008276189007056102,0.010639326031263711,0.008533422483017111
2025-11-11,0.004252913626864801,0.004252913626864801,0.0031973122105529426,0.004344714541884009
2025-11-12,-0.004041179115078748,-0.004041179115078748,0.0005427200169202551,-0.004229334040504268
2025-11-13,-0.0005816828811268283,-0.0005816828811268283,-0.0016388788364930904,-0.0005602255806461676
2025-11-14,0.001352151392386011,0.001352151392386011,-0.0030363009979465644,0.0013558171869092472
2025-11-17,-0.002073348833648974,-0.002073348833648974,-0.0019288612775448548,-0.0021350971888405845
2025-11-18,0.0023033779681904173,0.0023033779681904173,0.0014862639140868395,0.002424553944744723
2025-11-19,-0.004560460068625318,-0.004560460068625318,-0.0025584648453698686,-0.004708176472346531
2025-11-20,-0.005075675165472703,-0.005075675165472703,-0.005643667254443867,-0.005065176262416371
2025-11-21,-0.0028679269043547567,-0.0028679269043547567,-0.0006445687139203416,-0.0030115628025207397
2025-11-24,0.0037829317586324787,0.0037829317586324787,0.003764684792058331,0.003926066351513768
2025-11-25,-0.00037096686536193437,-0.00037096686536193437,0.001770464744361298,-0.0004340715353981228
2025-11-26,0.006476456772178531,0.006476456772178531,0.006129454476926078,0.006563983175222887
2025-11-28,0.005095344049809322,0.005095344049809322,0.006935557163608564,0.0050845320922557335
2025-12-01,0.004388382617030768,0.004388382617030768,0.00537225030290884,0.004540663315326016
2025-12-02,-0.006248215327753305,-0.006248215327753305,-0.008709940819273267,-0.006414723402265565
2025-12-03,0.0026562884519176783,0.0026562884519176783,0.003037156029333761,0.002707700133921409
2025-12-04,0.007076712099073556,0.007076712099073556,0.006036782285126537,0.007080862550161937
2025-12-05,0.0006665227595080152,0.0006665227595080152,0.0010851259487150242,0.0007616987983934398
2025-12-08,-0.006299614155821875,-0.006299614155821875,-0.007463579745760141,-0.006521056374550249
2025-12-09,-0.0013790489290212175,-0.0013790489290212175,-0.00020591685341989551,-0.0014432195725259112
2025-12-10,-0.00046864661650209056,-0.00046864661650209056,-0.0007500734037827283,-0.0004291766415023268
2025-12-11,0.00487268534957849,0.00487268534957849,0.008560715381243821,0.0047915725783114205
2025-12-12,0.0010312535739246933,0.0010312535739246933,0.00154625495928444,0.0010133391964161076
2025-12-15,-0.002712224639921937,-0.002712224639921937,-0.0019894012097408575,-0.002777330693989305
2025-12-16,-0.006082195276790506,-0.006082195276790506,-0.006112777408745641,-0.006345173421817507
2025-12-17,0.006105343080736377,0.006105343080736377,0.007855034090193957,0.006248567989983633
2025-12-18,-0.0006777351451366929,-0.0006777351451366929,-0.0006021894965938284,-0.0006127179114462367
2025-12-19,0.0032654606298926176,0.0032654606298926176,0.00433028378174686,0.003379460199323142
2025-12-22,0.009834541934614116,0.009834541934614116,0.014138335540899615,0.010194849031650799
2025-12-23,0.006697948467851364,0.006697948467851364,0.0072578396937728815,0.006714231595775666
2025-12-24,0.0012443779025228733,0.0012443779025228733,0.0004950744832147118,0.0011881378938554399
2025-12-26,-0.004333271033859796,-0.004333271033859796,-0.0013818574544253066,-0.004493137167043443
2025-12-29,-0.005745275470786692,-0.005745275470786692,-0.016192342773078645,-0.005840167966664284
2025-12-30,0.002256045263574228,0.002256045263574228,0.004542573755355988,0.002298491224715704
2025-12-31,-0.006079305049051468,-0.006079305049051468,-0.007694956247784476,-0.0061858786961061785
2026-01-02,-0.0008543216383488459,-0.0012475092722324822,-0.001283654426660745,-0.0008955769684247383
2026-01-05,0.009409278023090552,0.01289967145110671,0.013497227053942747,0.009823592963442096
2026-01-06,-0.0003504076288734963,-0.0022100769780336108,-0.0015054721826406872,-0.0005425459519246278
2026-01-07,-0.007816900827212552,-0.009110246213917757,-0.00907783519878981,-0.00801114354394128
2026-01-08,0.006592282163287786,0.008882259820866144,0.008517910222331957,0.006916651702592785
2026-01-09,0.007061667924895176,0.009254813775646688,0.009276385165718874,0.007366587997786694
2026-01-12,0.006112844691287719,0.0090345957855778,0.009570611682846593,0.006407247656808807
2026-01-13,0.008228503910159399,0.008501787811122683,0.0082134559258644,0.008376504260378032
2026-01-14,0.004102157235708628,0.00599059202979741,0.0060363570803772535,0.004332209113596136
2026-01-15,-0.011128749476846818,-0.013934434315645441,-0.013544454077136931,-0.011570735553773082
2026-01-16,-0.002457864536994354,-0.0019763150129789497,-0.0021720432322036975,-0.002396783056403229
2026-01-20,0.01408870674801793,0.017587321361831536,0.0182630852390639,0.014453115860765975
2026-01-21,0.007185431102557459,0.009107941549577397,0.009010334715711736,0.007278198579105499
2026-01-22,-0.0027531833641767597,-0.0026283329856703415,-0.0018731576270054947,-0.0027817007022384044
2026-01-23,0.013653027127077121,0.015565135645642537,0.01548053449010774,0.013908590561784062
2026-01-26,0.00868370476625928,0.008086932342718353,0.008648700110785584,0.008592451486440722
2026-01-27,0.007678569514773909,0.009089790946259325,0.0087940959192699,0.007920534374581345
2026-01-28,0.019597905956949112,0.02258375266710715,0.02322759983086499,0.01985320533496504
2026-01-29,0.008364996430134046,0.010068721918355556,0.01004479829649794,0.00872072531132842
2026-01-30,-0.028973771105741255,-0.038369857891973926,-0.04089182237281686,-0.029810992464181313
2026-02-02,-0.020927964421769772,-0.023959100973895663,-0.022259802498339788,-0.021356985243627558
2026-02-03,0.017620242403674793,0.022495423699339434,0.023733383786531184,0.01833882614034965
2026-02-04,0.009021576328003296,0.010830276576825046,0.009396802116348888,0.009299093520647839
2026-02-05,-0.01105863378281472,-0.012816111117518042,-0.011961309613607,-0.011370011693414034
2026-02-06,0.0025616154540591936,0.005992856895764907,0.005688123864527763,0.0028734259217872427
2026-02-09,0.010675867625977142,0.011729296346132557,0.011990994273879993,0.010867255959410682
2026-02-10,-0.0006194622342034223,-0.002219892703401597,-0.0021453948148422593,-0.0008619949230726509
2026-02-11,0.004549345572227628,0.006820700743720312,0.00646059997933645,0.0048099961938554425
2026-02-12,-0.014204480604691119,-0.01781500348277689,-0.017265210165697778,-0.014693427783805918
2026-02-13,0.004773313190922428,0.0061915409479760914,0.006789770913255814,0.004961370289628814
2026-02-17,-0.009088232388829103,-0.011822013285997942,-0.01206517865958513,-0.009405408792018288
2026-02-18,0.015005469157607188,0.020328678777222848,0.018168289747050585,0.015657177277096312
2026-02-19,0.0013833385781656863,0.0030063833936260923,0.001854873126692079,0.0016294690249160082
2026-02-20,0.0027992118702448742,0.004342563804545472,0.00478080781226905,0.002979065305565215
2026-02-23,0.0094748309437461,0.010711603987228731,0.011767962667503714,0.009616892222827383
2026-02-24,-0.00632600801455873,-0.007323905304450219,-0.007085121223261399,-0.00644795091905459
2026-02-25,0.001202909407825433,0.001510145823989763,0.002091987003853438,0.0012692492772972686
2026-02-26,-0.00011702661521890636,-0.0013993255421311562,-0.0012415447327756707,-0.00026854435421697076
2026-02-27,0.007658388854808587,0.011087452679614578,0.00959585777451781,0.008062600978839735
2026-03-02,0.015442801331093187,0.018330934311463487,0.01811706848457084,0.01626347663425004
2026-03-03,0.0014492234643962362,0.0014427201036340282,0.0002840658849697954,0.0016093381549876218
2026-03-04,-0.0020556811612313223,-0.001708532548245466,-0.001319729874132027,-0.0019170804212997605
2026-03-05,0.018688560782890155,0.02087213022035228,0.019673597234062968,0.01938320143512412
2026-03-06,0.03233365767040898,0.03673300122709352,0.036278140492001544,0.03368975635288743
2026-03-09,0.004694727999332709,0.0058348244095421335,0.005433850489334606,0.005110510054123274
2026-03-10,-0.017636285626966418,-0.02100343450716069,-0.01918571567061342,-0.018707892833866646
2026-03-11,0.007828560118555775,0.008831276334092449,0.00805277734999313,0.008167461701506201
2026-03-12,0.018720711044622987,0.021479854509428707,0.02057465732070329,0.019643081908469445
2026-03-13,0.003448264251061041,0.004115586067147779,0.0034636013356531357,0.003673849105866628
2026-03-16,-0.01945955398490092,-0.0209820349417181,-0.020723098692526126,-0.019930996890484026
