Date,BL_llm_memory,BL_llm_memory_saferl,Equal_weight
2025-10-21,-0.015673544650156027,-0.02717287423755848,-0.013698909357701156
2025-10-22,-0.002712668425869729,-0.006273242457917156,-0.001398563445070472
2025-10-23,0.014245043898338633,0.009546968357221058,0.018996731789027638
2025-10-24,-0.002067617782470809,-0.0018196813937779118,-0.0018538182691036353
2025-10-27,-0.0083421352446615,-0.013286922242674498,-0.007645846846326548
2025-10-28,-0.004723395998075121,-0.0036587573175648315,-0.006179940096886077
2025-10-29,-0.0001126391059590589,-0.00030848707531230335,0.0014501596037106712
2025-10-30,-0.001982817407314477,-0.0012548290894559668,-0.001272632173090621
2025-10-31,-0.0017406482743099652,-0.003543066045833896,-0.0008541062197056914
2025-11-03,0.0007059747901237845,0.0013633712525843483,5.78478776241953e-07
2025-11-04,-0.005841394043679381,-0.006623591430222511,-0.005476892284256296
2025-11-05,-0.0037778136630964546,-0.0004248560069899871,-0.00478914594487273
2025-11-06,0.000572354756945192,0.001055715558823742,9.93561408829946e-05
2025-11-07,0.005770684027740519,0.005820123272569444,0.005403734821619266
2025-11-10,0.010639326031263711,0.014065676160139137,0.008533422483017111
2025-11-11,0.0031973122105529426,0.0007990542621019418,0.004344714541884009
2025-11-12,0.0005427200169202551,0.010237257694858368,-0.004229334040504268
2025-11-13,-0.0016388788364930904,-0.0029226477708089726,-0.0005602255806461676
2025-11-14,-0.0030363009979465644,-0.010379225477992882,0.0013558171869092472
2025-11-17,-0.0019288612775448548,-0.0020921146116845454,-0.0021350971888405845
2025-11-18,0.0014862639140868395,-0.0007454537782620527,0.002424553944744723
2025-11-19,-0.0025584648453698686,0.0012848074551028267,-0.004708176472346531
2025-11-20,-0.005643667254443867,-0.005839450510149685,-0.005065176262416371
2025-11-21,-0.0006445687139203416,0.002989331927014213,-0.0030115628025207397
2025-11-24,0.003764684792058331,0.0025147383781386466,0.003926066351513768
2025-11-25,0.001770464744361298,0.005800286119262551,-0.0004340715353981228
2025-11-26,0.006129454476926078,0.005278890312005961,0.006563983175222887
2025-11-28,0.006935557163608564,0.009324251659255364,0.0050845320922557335
2025-12-01,0.00537225030290884,0.004407772642520718,0.004540663315326016
2025-12-02,-0.008709940819273267,-0.009582225324890933,-0.006414723402265565
2025-12-03,0.003037156029333761,0.002666290657423344,0.002707700133921409
2025-12-04,0.006036782285126537,0.005521163606808228,0.007080862550161937
2025-12-05,0.0010851259487150242,0.00028009184100723423,0.0007616987983934398
2025-12-08,-0.007463579745760141,-0.005748896260461609,-0.006521056374550249
2025-12-09,-0.00020591685341989551,0.002003347315082507,-0.0014432195725259112
2025-12-10,-0.0007500734037827283,-0.00167316361541059,-0.0004291766415023268
2025-12-11,0.008560715381243821,0.013866665610214508,0.0047915725783114205
2025-12-12,0.00154625495928444,0.00202532765911069,0.0010133391964161076
2025-12-15,-0.0019894012097408575,-0.00046089705236850953,-0.002777330693989305
2025-12-16,-0.006112777408745641,-0.002649528862845259,-0.006345173421817507
2025-12-17,0.007855034090193957,0.008334669416202057,0.006248567989983633
2025-12-18,-0.0006021894965938284,-0.0017482719754884305,-0.0006127179114462367
2025-12-19,0.00433028378174686,0.004253206919079223,0.003379460199323142
2025-12-22,0.014138335540899615,0.014269527043316282,0.010194849031650799
2025-12-23,0.0072578396937728815,0.007900521990716903,0.006714231595775666
2025-12-24,0.0004950744832147118,0.00048407640568746637,0.0011881378938554399
2025-12-26,-0.0013818574544253066,0.004195943518743394,-0.004493137167043443
2025-12-29,-0.016192342773078645,-0.02678129572893427,-0.005840167966664284
2025-12-30,0.004542573755355988,0.006685475077898813,0.002298491224715704
2025-12-31,-0.007694956247784476,-0.008215013995880718,-0.0061858786961061785
2026-01-02,-0.001283654426660745,-0.0017211537043229864,-0.0008955769684247383
2026-01-05,0.013497227053942747,0.018631140931996457,0.009823592963442096
2026-01-06,-0.0015054721826406872,0.003453401853481345,-0.0005425459519246278
2026-01-07,-0.00907783519878981,-0.008086482360215527,-0.00801114354394128
2026-01-08,0.008517910222331957,0.004679449269617353,0.006916651702592785
2026-01-09,0.009276385165718874,0.008718429046854333,0.007366587997786694
2026-01-12,0.009570611682846593,0.01523745917258246,0.006407247656808807
2026-01-13,0.0082134559258644,0.0035223714738520373,0.008376504260378032
2026-01-14,0.0060363570803772535,0.0064453863350645325,0.004332209113596136
2026-01-15,-0.013544454077136931,-0.008380698746296546,-0.011570735553773082
2026-01-16,-0.0021720432322036975,-0.003797056672581978,-0.002396783056403229
2026-01-20,0.0182630852390639,0.025079127061413884,0.014453115860765975
2026-01-21,0.009010334715711736,0.01117222562299127,0.007278198579105499
2026-01-22,-0.0018731576270054947,0.005144465384916974,-0.0027817007022384044
2026-01-23,0.01548053449010774,0.014368975140245994,0.013908590561784062
2026-01-26,0.008648700110785584,0.013567871799892791,0.008592451486440722
2026-01-27,0.0087940959192699,0.00498619789307049,0.007920534374581345
2026-01-28,0.02322759983086499,0.030735766902281587,0.01985320533496504
2026-01-29,0.01004479829649794,0.006834290663309553,0.00872072531132842
2026-01-30,-0.04089182237281686,-0.06783559467735863,-0.029810992464181313
2026-02-02,-0.022259802498339788,-0.0191928521743579,-0.021356985243627558
2026-02-03,0.023733383786531184,0.03498468999078292,0.01833882614034965
2026-02-04,0.009396802116348888,0.005848150878776712,0.009299093520647839
2026-02-05,-0.011961309613607,-0.010692646611527912,-0.011370011693414034
2026-02-06,0.005688123864527763,0.00888016900527266,0.0028734259217872427
2026-02-09,0.011990994273879993,0.01438575982852911,0.010867255959410682
2026-02-10,-0.0021453948148422593,-0.0038752711570010463,-0.0008619949230726509
2026-02-11,0.00646059997933645,0.00790834504659147,0.0048099961938554425
2026-02-12,-0.017265210165697778,-0.01963221358334464,-0.014693427783805918
2026-02-13,0.006789770913255814,0.011041387902149253,0.004961370289628814
2026-02-17,-0.01206517865958513,-0.01656575597277758,-0.009405408792018288
2026-02-18,0.018168289747050585,0.0161780031721388,0.015657177277096312
2026-02-19,0.001854873126692079,-0.0007788288392111169,0.0016294690249160082
2026-02-20,0.00478080781226905,0.008548651484081066,0.002979065305565215
2026-02-23,0.011767962667503714,0.017664107405517767,0.009616892222827383
2026-02-24,-0.007085121223261399,-0.007390018303756514,-0.00644795091905459
2026-02-25,0.002091987003853438,0.004848201006331385,0.0012692492772972686
2026-02-26,-0.0012415447327756707,-0.002242858505354888,-0.00026854435421697076
2026-02-27,0.00959585777451781,0.007911764518326378,0.008062600978839735
2026-03-02,0.01811706848457084,0.01164219052793986,0.01626347663425004
2026-03-03,0.0002840658849697954,-0.011932954105744416,0.0016093381549876218
2026-03-04,-0.001319729874132027,-0.0004032917525988685,-0.0019170804212997605
2026-03-05,0.019673597234062968,0.005772742370032492,0.01938320143512412
2026-03-06,0.036278140492001544,0.022645016401216824,0.03368975635288743
2026-03-09,0.005433850489334606,-0.0017651944530149245,0.005110510054123274
2026-03-10,-0.01918571567061342,0.002057230912288018,-0.018707892833866646
2026-03-11,0.00805277734999313,-0.00041047871236378486,0.008167461701506201
2026-03-12,0.02057465732070329,0.005886638450705322,0.019643081908469445
2026-03-13,0.0034636013356531357,-0.003070627372627501,0.003673849105866628
2026-03-16,-0.020723098692526126,-0.015263640338939712,-0.019930996890484026
2026-03-17,0.0103174187091157,0.006252101436520939,0.010263286205590083
2026-03-18,-0.005113640287903851,-0.009566816787616391,-0.003551374961714593
2026-03-19,-0.02171797672856094,-0.03218044360057791,-0.01864540054204003
2026-03-20,0.008621088707005235,0.004016626242355995,0.009515800086358217
2026-03-23,-0.04031326049199764,-0.033222160969315975,-0.037135669574525576
2026-03-24,0.01459663949927213,0.007871614028698074,0.014452562417975462
2026-03-25,0.004837317129945075,0.014068523660503512,0.003072120167277037
2026-03-26,-0.001600528291630746,-0.014784761685258729,-0.00018952366417193667
2026-03-27,0.021641531919785528,0.01917306816705931,0.019215656960292593
2026-03-30,0.00849828315856062,0.005251356175120552,0.00726417987414979
2026-03-31,0.002831473943025042,0.009753024370000208,0.001137275643058211
2026-04-01,0.00678198919001492,0.014220986838388936,0.008015899313573605
2026-04-02,0.02379541691582591,0.0026189359163044153,0.023106558937658533
2026-04-06,-0.002525110378213803,-0.0024521566659487953,-0.0016888089963459085
2026-04-07,0.002993622420810607,0.0020931099954687843,0.002801633780522006
2026-04-08,-0.027931771857869752,-0.0038421944313489775,-0.029759925306176688
2026-04-09,0.00940243920730184,0.007167386461368774,0.010682805008081442
2026-04-10,-0.002680754644440207,-0.002817007694821329,-0.0035460210551984672
2026-04-13,0.004259180965363405,0.00015282089281271928,0.004466704159121954
2026-04-14,-0.010556680070020226,0.0026569906790010443,-0.011063070728171226
2026-04-15,0.001143041902766978,-0.000406890837731463,0.0004907802374004566
2026-04-16,0.008492607241778938,0.0029653741775478573,0.008727040145358134
2026-04-17,-0.026082433620930934,-0.007740021806461789,-0.02628363700648159
2026-04-20,0.012453721467927607,0.0016495905121120596,0.012896215182606252
2026-04-21,0.00475068333273986,-0.004594388121522675,0.0031913294794310154
2026-04-22,0.0019387144075594515,0.002907096659553997,0.0028167189598064246
2026-04-23,0.00514605944631687,0.00018543662219693306,0.005339009199741729
2026-04-24,-0.004215075030414661,-0.0012132719182100426,-0.0039708238463259105
2026-04-27,0.004779284104712552,-0.0004560717329188482,0.004121683822910449
2026-04-28,0.006476688271653299,-0.002646141001112318,0.005539890565076561
2026-04-29,0.014238341778218574,0.0030876091669489137,0.014492501350942655
2026-04-30,-0.002896217693867272,0.003214300264922689,-0.0017811979116648669
2026-05-01,-0.0035055908477825927,0.000712994430885873,-0.00355972188791695
2026-05-04,0.0043113527027946056,-0.007089781955456477,0.004582336099250073
2026-05-05,-0.009196140257071073,-0.0019228876059570617,-0.009400792394826218
2026-05-06,-0.009060746785996193,0.00642845898308241,-0.009458023304230928
2026-05-07,0.0013879286534556488,0.00236005931249227,0.0013461038183104346
2026-05-08,0.001723312789317086,0.0021068694543672855,0.001702767097990443
2026-05-11,0.008260964307479636,0.00425200456924603,0.008367886692680432
2026-05-12,0.008516721125649381,0.0009289227890680648,0.00871894277380425
2026-05-13,-0.0038634615180569818,-0.0009447066609735465,-0.0039525934849574396
2026-05-14,-0.0013203752201776415,-0.002325698992432688,-0.001282331369284212
2026-05-15,0.00011161709614665449,-0.011131834398183629,0.00032057800226562017
2026-05-18,0.004851308567932403,0.001192301304568231,0.004933278940670693
2026-05-19,-0.001501882724785494,-0.0032668661072693056,-0.001387347885188711
2026-05-20,-0.022027381788497228,-0.008901523827305306,-0.02237380301236
2026-05-21,-0.0032277967006903298,-0.0004533343515731134,-0.0032896138267760333
2026-05-22,-0.0005384151292602919,-0.0018321182391011254,-0.0005035236781813501
2026-05-26,-0.006586522575148699,-0.0042319616437109155,-0.006615790179353487
2026-05-27,-0.01739122560442699,-0.013165945070479333,-0.01758311533846091
2026-05-28,0.0024776618245522125,0.00516284024443043,0.0024041773707512704
2026-05-29,0.0004888016852550698,0.005654201304271389,0.0003424214187592034
2026-06-01,0.004685455055385404,-0.008157817599682097,0.00910695130125827
2026-06-02,0.0037786443543888987,0.002271693910396912,0.004986300626797224
2026-06-03,0.0006411975065542981,-0.0058104548295624505,0.002713210345963779
2026-06-04,-0.003940870248525783,0.0030125210741149457,-0.006331948452263425
2026-06-05,-0.013248067392780881,-0.017869301802384756,-0.014397732493182658
2026-06-08,-0.0025717771316230557,-0.002853896597768974,-0.0016102953777128448
2026-06-09,-0.010773655850530583,-0.010754733008280677,-0.012781284542997207
2026-06-10,-0.005191957160550448,-0.017922592453345015,-0.0028426181160976505
2026-06-11,-0.005984306933639603,-0.0034966817703379004,-0.007716246798636361
2026-06-12,0.004647667003599135,0.01703549509800288,0.0013984434264089074
2026-06-15,6.970301549968048e-05,0.013936262117488645,-0.004206884855961768
2026-06-16,-0.011060653968546729,-0.0024861185850826102,-0.01520170343990268
2026-06-17,0.0041092542911281525,0.004317249301808454,0.004582853666414477
2026-06-18,-0.013909678236136714,-0.02079353340589433,-0.012890346594831015
2026-06-22,-0.009815569753861692,-0.008665718524570903,-0.01102894182895256
2026-06-23,-0.00740525235440792,-0.00743886159260045,-0.008523419648036212
2026-06-24,-0.018418568405253386,-0.021495552089820347,-0.020180088728849382
2026-06-25,0.005484210967604166,0.005322339580118808,0.006942544099998366
2026-06-26,-0.0027714712706722973,0.005676177912398643,-0.005790691702527245
2026-06-29,0.0008986796256720379,-0.0062126169213704285,0.0027334283533131387
